,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,edctn,edctnp,edulvla,edulvlfa,edulvlma,edulvlpa,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvgptne,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
eiscedp,-0.16965127156728269,-0.005722538387983038,-0.04932134982087861,0.018995673728409917,0.14007279714200915,0.15115824705799782,0.14454185500889016,0.16505473816043092,-0.42661590993141596,0.14949459640359417,-0.11192238500983397,0.049226072228779325,0.11065561273077111,-0.6383056653832142,0.7155478150437314,-0.3719398484405279,0.48213323405258224,-0.009212368043898814,-0.08137237188090676,0.016208206780040865,0.12955734125186255,0.9896741145698573,-0.044817022545199585,-0.3314761671646388,0.0023838698747848655,-0.12132351258269845,-0.09446747043612923,-0.00893709218692608,-0.3148333091351937,0.8441903704891583,0.5342359227731278,-0.22862913791307996,-0.07818175575097136,0.013399774575616672,0.04507531203460381,0.9839263848038033,-0.12791771733873217,-0.07771371698262519,0.04837721608173614,0.05592685139369483,1.0,0.08657188676247483,-0.20981165338408267,-0.13273252558344634,-0.1660314874085083,0.43140879519248737,0.7585298324490518,0.09739231202396975,0.014447134646132863,0.45105302650868906,0.20998738226753078,0.14534647621441937,0.16043629829610775,-0.249843275784884,-0.6330150798598483,0.13018104105186912,0.9459687123448284,0.40475327333859884,0.4703656510443096,0.8128585900944291,0.43849824201870585,0.2188369636041469,0.038501081857550454,0.7695043100155456,-0.4924120169795408,0.16410033122386675,0.27235145000848754,0.06728519255311917,0.6361441213786825,0.28945322558393805,0.12992379890442557,0.06768349530377092,0.01561846863575492,0.9541359538706964,-0.33403196497960486,-0.07978905557535876,-0.374670744543048,-0.7533384155956049,0.17456918374235497,-0.37113980026795695,0.4594140006332918,0.15657398883602983,0.1489163599040236,0.14931368160134553,0.046662783903775665,-0.28842224761975244,0.009874575993214065,-0.18982152588575693,0.4062190417335634,0.42769635217078456,0.7486499600897559,0.4507962363050652,0.37960232633282287,0.4001316315367582
emplno,-0.07382087428450099,-0.0643982035649208,0.3080124381794349,-0.023202341368331107,0.004624033796352246,0.06453713874892363,0.036538529836162396,0.04266304683052577,-0.02814855718911971,0.15674633549845216,0.08956636877150226,0.05176422902075963,-0.12198798207662064,-0.09141398816694607,0.10092317254706899,-0.2733411127408103,-0.11005319694334491,-0.03275463748353866,-0.0511021751255282,-0.012611946884828388,0.020859360663446635,0.06883733990773815,-0.028824789526129928,-0.05864957889032814,-0.012940899099925487,-0.04651752510187724,0.08518602817168373,0.1331002913199431,0.05861945369750092,0.03991194405019523,0.042431020174321786,-0.04955556408146209,-0.10891361653873169,0.04015141836012436,0.037109785418357154,0.06799319241112915,-0.2425221864804189,-0.11922620061216016,0.015450657586484874,-0.004933620827017917,0.08657188676247483,1.0,0.16998008259555072,0.15156458876054507,0.46742763647011487,0.014839164079189162,0.15023400961184114,0.04342275741484729,0.11222352539563851,0.3103124310209415,0.19622013519855488,0.08701530177807748,-0.15981349209206813,0.13055788449304695,-0.025497584758512618,-0.05778249137146403,0.00935176040328624,-0.04606039111182911,0.08607179946599254,0.04890276359622445,0.06328023133022377,0.12086209387991864,0.1626812962169072,-8.258495089078029e-07,-0.07692824739722297,-0.08364819045250611,-0.18332060621015345,0.130731946095367,0.010024581933337521,0.24240908584273568,0.11222700964706775,0.07339691174894587,0.1532018976030821,0.0819432157968651,-0.27943115889851594,-0.2729560524868929,-0.26868375716342635,-0.15514690700447967,0.2173744044699303,0.13964403143177068,0.037442783080244624,-0.07859179362337262,-0.08448575768980197,-0.07499662839092548,0.10993744945763352,0.025302153708337348,0.07434153235624638,0.025013245681798777,-0.07476662645702573,-0.004721142618822193,0.052917211240651116,0.030862011365745148,-0.2935696902467865,-0.03822975934360534
emplnof,-0.010316930567514987,-0.043785890291954996,-0.04385112738288739,-0.06135673380701492,-0.019365107096191565,-0.04296511686396456,-0.03956719575499549,-0.060057516189265255,0.09766285651245009,-0.011305676925415157,0.04207998591739321,0.015249275917016638,-0.13289128414074466,0.197914704951468,-0.187994506938153,0.08084179451207141,-0.1082964838876769,-0.014889521995298381,-0.004662682108113516,-0.02868127154850543,0.015595939923169627,-0.22025111793089755,0.010186539244603603,0.10501568030202435,0.005449347712716725,-0.004301960726031191,0.05860868084285679,0.05074056376541029,0.08153627251657063,-0.20451945384813033,-0.1915875536284983,0.02805294014673267,-0.0023542905625780395,0.15987391538973547,0.05674561177014583,-0.22177906921427085,-0.05579485483252539,-0.022017337382133934,0.12363778491142019,0.03869977499878588,-0.20981165338408267,0.16998008259555072,1.0,0.3640874857228011,0.13384796973263124,-0.14984738493919492,-0.17503325414707438,0.1765647774787586,0.009276258116331119,-0.0813138675686327,0.06957179523816757,0.018438738896704793,-0.11623709418908369,0.1596103966360801,0.19245271258537522,-0.09080251907870796,-0.20221764478658177,-0.1578877070418878,-0.13682261762608044,-0.208667768109484,-0.14145015026190952,0.12347101290924971,-0.04260215018755996,-0.22580935624095277,0.051634070452366794,-0.13079640750272073,-0.16701500500196098,-0.014498057802148953,-0.18345199654680944,-0.07029094621389287,-0.037312317098492254,0.19065486579108992,-0.04372112281140655,-0.19765102645610533,0.0649165005926428,-0.027194697971890256,0.08010333184203423,0.1666181174463044,-0.020201677836673277,0.06618995540876682,-0.16230081812678254,-0.1273189329469281,-0.11411542171704743,-0.12289416543101671,0.05173425422896786,0.07934614913784271,0.015548971204666948,0.04947632271380269,-0.13648388840596798,-0.1303133265078152,-0.21586471316283493,-0.16316105082732008,-0.17226148304090014,-0.15356353153155206
emplnom,-0.11090712252012971,-0.13259692877156595,0.11944248371312328,-0.10455525836116657,-0.05615168850115476,-0.026993199657014237,-0.041098577050750686,-0.04684527112593734,-0.03098898183704067,-0.039926644983490564,0.13124425603122164,0.07744501879166335,-0.11507596361279616,0.04737715267109857,-0.03796155137647002,0.01966439375157279,-0.094752249669069,-0.013560051247295828,-0.00846215734845392,0.033912902052050116,0.06822606895277337,-0.136268768019644,-0.021557773356001092,0.026255120716280923,0.023046108696490184,-0.03766931073108341,0.06990935610272207,0.022536476049839323,0.053150908601748835,-0.15312959666815093,-0.2126609072520867,-0.009412719159117865,-0.054494409594018973,0.058410848159773,0.10031922858388807,-0.132073487612674,-0.07353170745624418,-0.046730863014674995,0.06371586098075552,0.09400021592610483,-0.13273252558344634,0.15156458876054507,0.3640874857228011,1.0,0.13762527580858036,-0.16690570434725088,-0.08405159135254449,0.016510829559306696,0.15361523765777935,-0.1028230450825548,0.1040336725468258,0.07347035498977082,-0.15007596168890344,0.013821641892300007,0.08457034061454968,0.012973389321901684,-0.1180296682155641,-0.1477631553267192,-0.15378561345741282,-0.11502419496097148,-0.14941657115494877,-0.04408941727767138,0.1328233173410596,-0.1149642195485483,0.04233083556080747,-0.005224082431137371,-0.13951160087364647,0.04124125503796768,-0.07639996943254494,-0.03826333529168193,0.062152466781722086,0.03049554596710395,0.18073423860787047,-0.09613422644084253,0.0009962913024988281,-0.08983545904871901,0.01850716502417378,0.07904884870399333,0.06999200534716005,0.09360903284117324,-0.16141878967354661,-0.10844701327320379,-0.08010908011827009,-0.10334817242568856,0.04992713493735498,0.00962595900401082,0.04196548676754623,0.03695103928536121,-0.14895656221266232,-0.1420057249668825,-0.11215055871549075,-0.1497861159704509,-0.15879549378738445,-0.14860447004818925
emplnop,-0.07010754887724381,-0.07325313490194851,0.33826633464515937,-0.029565796623349117,-0.08034307342709206,-0.042694551570273014,-0.051553208040955464,-0.04785826655757695,0.03726002491279988,-0.11111228455826637,0.12209990292083335,0.09704606638873302,-0.0639229147815548,0.05126896384910719,-0.03586266161511602,-0.0842360855648698,-0.30435015252441017,-0.003442123358281107,0.01640302128549966,-0.0002254078206403082,0.043125150424769665,-0.2404306342130599,-0.0332669825792288,0.06357817390545291,0.016572437881378046,0.007065183692525569,0.07279386241525428,0.10115113970132819,0.18139925820070832,-0.18412641380762473,-0.11690765302059947,0.03152876354928589,-0.0639933876178056,0.06602733533344644,0.06845414614524736,-0.2509312081892989,-0.14290675479601106,-0.0698883193054296,0.04892620253916658,0.030235606097764423,-0.1660314874085083,0.46742763647011487,0.13384796973263124,0.13762527580858036,1.0,-0.04183649172863957,-0.03549132773955334,0.03179032339837407,0.10166703792156069,0.05167463618069034,0.1097357458805514,0.12123098941453415,-0.14800072023105384,0.06933412353107557,0.21537410944617083,-0.03916322820760198,-0.35999510093045206,-0.06027180451156072,-0.0617640665330887,-0.22542969401894172,-0.03893990065815676,0.02746012424221195,0.11536946731469046,-0.3361161624346835,0.14012243570124885,-0.04142519609777903,-0.15729160898683803,0.08809039184254198,-0.19286719555529694,-0.02286557209149815,-0.031471460475825296,0.08835524007032367,0.12074796679856692,-0.17525312441471189,-0.09575888390323438,-0.1425066593904955,-0.08337170875160278,0.041043193156451635,0.12326912884268015,0.2712610280134397,-0.02995489851338386,-0.046205614038464744,-0.029123412022387933,-0.03864824432545158,0.03420745202557635,0.13122787005498995,0.032324879415661534,0.09303388291529503,-0.07875196623406844,-0.06327145794405013,-0.1899898209424395,-0.0603929878492699,-0.12593163840905772,-0.05448200808019803
emplrel,-0.027899458175775015,0.18016915202991435,-0.06360049574588107,0.18864726815523147,0.277002553097906,0.18023094196562442,0.22407250305499984,0.24283016638879576,0.1707996260386443,0.013320081674610369,-0.40514332954023935,0.027193078576824785,0.19024254549970648,-0.2549269322156764,0.3236990914826649,-0.40711786916951986,0.2313257420831709,-0.00033838712732397964,-0.0451876776066977,0.06703295344095159,0.06504172240737087,0.4286724354312331,0.06492719997705906,-0.13695373659997526,0.04336908435182281,-0.08950439010397707,0.05854093592909614,-0.008222652905365406,-0.1788318506750582,0.549217451335141,0.9155967676930697,-0.052105982266832655,-0.01540306608769785,-0.03901350106956373,0.006730467123378316,0.4290222848440151,-0.09307815195581981,-0.018911280562192035,0.008579236095445737,0.011409596670615455,0.43140879519248737,0.014839164079189162,-0.14984738493919492,-0.16690570434725088,-0.04183649172863957,1.0,0.3056739808607594,0.08140635077003222,-0.0699912491825804,0.8315770991996473,0.16036157514417887,0.2876264520047187,0.37696268646632985,-0.06472614931772344,-0.24012665174891346,0.07470753413317156,0.4009384130272687,0.9900511599398796,0.983893381746742,0.29486368958669107,0.9888638449283289,0.17914848847706666,-0.07019442219853775,0.28350257719293354,-0.12175529112838462,0.11753969715252076,0.48095134187475025,0.08760247619839259,0.23195234261162673,0.3465850809756293,0.0440239049749995,0.05875704037105495,-0.10364098625304699,0.38720693217292074,-0.30223715775376403,0.2270298863607477,-0.4178562123220955,-0.31081575240504056,-0.11315129275149007,-0.19840332396367122,0.9903790232447612,0.22728054721644908,0.2544996185428851,0.2253094323836297,0.007565692030550065,-0.08269962346612658,0.09145617706162569,-0.029085805553693347,0.9404024657097976,0.9385232578157764,0.2858182489483642,0.9932047210386388,0.9340935490436686,0.9905054356367516
emprelp,-0.20272796786918082,-0.10448316696402123,0.03484440015871858,-0.07258566318449633,0.12512920135286051,0.15745963646881717,0.13042182720359105,0.13882884317030764,-0.45602367219535117,0.06794759074786692,0.21059822411886397,0.23825690313092268,-0.056194728759211436,-0.7501867746458915,0.7230483211725843,-0.666706201052042,-0.18243628230471534,0.005194759592466655,-0.046478881882475155,-0.0024022206570180177,0.10995676668979211,0.7700059861839057,-0.013739024054255547,-0.18885175059449935,-0.009316528798780643,-0.11453156983226478,0.04989712831288596,0.19378193417830078,0.015907735088335095,0.5324956999202505,0.3457167001709271,-0.21329764450319894,-0.14527693841537434,0.06282848413009949,0.08753000075123984,0.7496101675147135,-0.32497007880883405,-0.16043810382382004,0.0696721057242381,0.05028505734229484,0.7585298324490518,0.15023400961184114,-0.17503325414707438,-0.08405159135254449,-0.03549132773955334,0.3056739808607594,1.0,0.17139602565705658,0.2715027600299108,0.44820865970682194,0.35453469889393885,0.25183163282430376,-0.028972823810292144,-0.15434451486519057,-0.4060874948132148,0.06414611570573706,0.7510934584734174,0.28554768389655955,0.35740360148316674,0.9628318419485536,0.3156096681702168,0.33322300893304047,0.3414387549018048,0.9348755207567851,-0.41143329448169164,0.0693531685455034,0.033609578134802656,0.26654166318455197,0.4609940413813549,0.2005709090861102,0.3630849091690935,0.13087690047693942,0.3343544505794324,0.7160680930663257,-0.657444780738777,-0.4804943160769702,-0.6652890604484011,-0.9955719427495313,0.5898634700608905,0.2437486668583394,0.3323151648170907,0.14211417843696608,0.13074358199297845,0.14648365889488002,0.09587691701006816,-0.038463825125008046,0.06686204337007325,-0.000149353981890983,0.3196634648677455,0.3524835953409729,0.9492123953334207,0.33642533348765763,0.2715873368538734,0.27735050037229597
emprf14,-0.16666971130618918,-0.12012354034156457,-0.06058972226247331,-0.10616724387454193,0.12184811076729142,0.05730884742356901,0.050993972396575986,0.032118579234297506,-0.14309220869618963,0.04989808398757724,0.15047390079622988,0.3092975067212191,-0.12767382928690674,-0.16636755803329323,0.1256830855807893,-0.2598836897364948,-0.09368103376935653,0.043768013490002665,0.10127626462841131,0.03990127660379098,0.040792805976853634,0.0905517675022662,-0.021054315310196855,-0.039099243632506976,0.05089495156890834,-0.06713052432937576,0.06894456970908412,0.1303643150720561,-0.0029360807140563026,-0.0004361542665997211,-0.0056735402349590265,-0.08576487709323713,-0.08263661721422558,0.6904434393947626,0.45934982106055117,0.0971799095217375,-0.18430350998309555,-0.03406053270492862,0.7693206113451906,0.5814973194209566,0.09739231202396975,0.04342275741484729,0.1765647774787586,0.016510829559306696,0.03179032339837407,0.08140635077003222,0.17139602565705658,1.0,0.5496274725001781,0.20303403927147656,0.2987540402429692,0.24323180983994236,0.06269797074455737,0.005111457896402104,-0.06067110881232643,0.014667875198307643,0.08180939164688991,0.08035666384864742,0.11264310437703258,0.15831872869929367,0.0919357438240347,0.8884715300842682,0.33605907234652393,0.14160494177398972,-0.017786284001052626,0.01966001345677232,0.08292955691193385,0.19152391668399316,0.06778397380890458,0.08248007709569419,0.036600343562056006,0.9567885381034543,0.3947953626149087,0.08731598435584237,-0.2643428940648989,-0.21487343213398252,-0.2669223307526268,-0.17541575880641846,0.25180632265649094,0.12515112625234262,0.11793384566890001,-0.0061680212141579805,0.07396939772763224,-0.0008068986010349337,0.06459491562740173,-0.01952590687672333,0.057551065164827914,0.017688911024380645,0.1460751159439608,0.164978977812765,0.18538116902184373,0.087841787270886,0.115938347003822,0.07516077365203203
emprm14,-0.1871868381268856,-0.2161282386893843,0.03471191639156608,-0.1926074935892641,0.09160798460574003,0.07646673263148872,0.041052954304968144,0.02447305707402071,-0.28364626234713347,0.05791789959910189,0.4779236322087253,0.440487057420934,-0.18960006315002448,-0.2606885077899413,0.169278936848275,-0.4403000205786898,-0.3619872839998783,0.05435805829952238,0.0800993267215747,0.04387858738707417,0.005886139036938144,0.01010346505757091,0.007382354656581114,0.015926132210220215,0.025793771954918776,-0.05352201754744093,0.22853770831723882,0.25924730737058854,0.1502337508343475,-0.25385557451947405,-0.20251128521763856,-0.09843248234270666,-0.1590937620904959,0.37807394051506826,0.48116147147528454,0.005875232099659822,-0.33649554208314625,-0.10868541318999798,0.43944576800212,0.5436448716259115,0.014447134646132863,0.11222352539563851,0.009276258116331119,0.15361523765777935,0.10166703792156069,-0.0699912491825804,0.2715027600299108,0.5496274725001781,1.0,0.1314494567478966,0.3481143228712281,0.27050241376717643,-0.13172556035878305,0.05140807435042798,0.0012096166088566306,-0.019781932171749513,-0.005351095222834708,-0.06012819679600388,-0.031249758992845027,0.21285546524719035,-0.0545257224223678,0.47807989064994505,0.9320057196334968,0.19836465680013282,-0.05778803799297904,-0.03339232303134286,-0.1579028253581146,0.3428912990121554,-0.010633591232957587,-0.003859173369950862,0.14665665731345146,0.5097399190099753,0.9485257099208801,0.01329915825021823,-0.47404710828804225,-0.5110332222514402,-0.4445293852212677,-0.2804834740197191,0.5746162171881257,0.4320206284443593,-0.03332563906043679,0.022589435176160272,0.08549300476895966,0.0354072169347901,0.042000788715285724,-0.0018137282442913796,0.07708532006097835,0.059473250374308444,0.005071026530577069,0.033489915678373,0.24606918989149112,-0.04988082031385903,-0.035951687335311205,-0.07010545391897326
estsz,-0.09522720372828608,0.08698575961160453,0.02160755730777854,0.11002939089872923,0.2887781266662235,0.22414564412035057,0.2357247229088612,0.2464826830012575,0.014787575745555745,0.046724973306035235,-0.16148650279951643,0.11874122142643789,0.09269623976978235,-0.37213222568602244,0.3957902390693882,-0.5829585853276019,0.06342710934659776,0.0019452602632946238,-0.04704711639026686,0.04225781561588583,0.038038225346935454,0.45341955089508845,0.05906120294451314,-0.13004524314063182,0.030207592888622445,-0.10678261764267159,0.08203541910990984,0.11804259427404083,-0.10603837704838426,0.4555731758092323,0.7595664330097853,-0.09080264777285638,-0.0734549109948563,0.06555857518456909,0.10420335494431587,0.45381806892201454,-0.20362839894195886,-0.07752411451995023,0.10939112567098638,0.09893959116850491,0.45105302650868906,0.3103124310209415,-0.0813138675686327,-0.1028230450825548,0.05167463618069034,0.8315770991996473,0.44820865970682194,0.20303403927147656,0.1314494567478966,1.0,0.2729561286476077,0.32409117092337886,0.2724786675334089,-0.02107521719847505,-0.24010967210736148,0.03957491724089545,0.4154193972352401,0.8049107189548828,0.8694612435242189,0.41111240415099776,0.8400956231501409,0.30994905822959495,0.1372671263727788,0.38441801123183744,-0.18695144776691658,0.06684833869507899,0.2509768115488888,0.20177483440493643,0.22778359311866428,0.33406505507168915,0.11112963788086654,0.17628470609292213,0.11930902808740068,0.40376485934025524,-0.50591215464761,-0.056298069403446345,-0.5905110031212897,-0.45872779254031243,0.17152205119413264,-1.2294256452225949e-05,0.8357359251440711,0.23434893310933128,0.25810401977979874,0.23751167579646681,0.026781804946777708,-0.08488397127607203,0.09845396390980325,-0.018548412730780655,0.7956365310428434,0.8312142608053154,0.40969140936253456,0.8386316065137208,0.6978604644601508,0.804814189191604
hincfel,-0.18941919257905712,-0.10010704373694751,0.02955962330447544,-0.04891116181866934,0.10051896169172671,0.10109258016656024,0.06404192992751404,0.06873166233850156,-0.05891072735925927,0.07441518508206674,0.09941922811891168,0.348513694942737,-0.4666581855139069,-0.1427427268308171,0.14003992381859814,-0.4437714533331593,-0.17043725921263483,0.08083096899537985,0.07707126742376448,0.0802580254667003,0.09927178258467334,0.20407234129297586,0.07913403450526996,-0.006825205632523483,0.10373510198646808,-0.04480272218992622,0.35455965243833165,0.3145962915186582,0.1575041135061925,0.09428820493887853,0.057345955057428864,-0.11092584265783971,-0.18966934614594386,0.23136273288773418,0.20382389008730142,0.1824948011143581,-0.3841979650085774,-0.17138593021978185,0.2138564384248543,0.18654785556363992,0.20998738226753078,0.19622013519855488,0.06957179523816757,0.1040336725468258,0.1097357458805514,0.16036157514417887,0.35453469889393885,0.2987540402429692,0.3481143228712281,0.2729561286476077,1.0,0.38311280894117583,-0.05104959722633923,0.08682804500647893,-0.07120707152484712,-0.010662052063276755,0.19445044678644138,0.14923344860558466,0.18731432508286325,0.30355180986147295,0.19473511277246297,0.2840467791273955,0.29320720792717814,0.2716728256426363,-0.04492606376972942,-0.03183105497234276,0.10812760431640443,0.30771777923581595,0.10577218232384465,0.3138683164741667,0.21664588353404807,0.30384133713659556,0.3662697493749767,0.19587665281795455,-0.4414485667666381,-0.3609256588184594,-0.4498792123755606,-0.3611099424468292,0.25071396239723726,0.09794528435993663,0.1990909821125627,-0.3323501035552584,-0.20753084866308208,-0.3263506585922902,0.3978455043533588,0.1922111163993049,0.33556518166679383,0.18080463341462652,0.1804881512384871,0.20164073665221116,0.2968603123058322,0.1789630475073472,0.1567443802548338,0.14402813382702295
hincsrca,-0.17491783937906177,-0.12571954734018342,-0.024195206341335096,-0.10730426561413958,0.0908974109013802,0.031193403331375817,0.051552667605071725,0.05135918240166122,0.011735172115197931,-0.01469794977552803,0.09708798151881635,0.3552613344158037,0.03684879286443277,-0.1922372003954519,0.23465487343784766,-0.3847892988410402,-0.12840677479386378,0.1610745380810482,0.10229479458855452,0.2439933175557257,0.2790542601218715,0.11858525652765903,0.06477097193132486,-0.023426427992392224,0.2953539330496087,-0.08598938569220033,0.12780684214962412,0.17813099972235374,0.031055623350170952,0.08011837831896881,0.16996232547162132,-0.06716428004843311,0.21423517989675167,0.1583110496269253,0.18818398647842685,0.12345353509903434,0.042887988437181536,0.2554050982130757,0.18636620107920782,0.2186957202891444,0.14534647621441937,0.08701530177807748,0.018438738896704793,0.07347035498977082,0.12123098941453415,0.2876264520047187,0.25183163282430376,0.24323180983994236,0.27050241376717643,0.32409117092337886,0.38311280894117583,1.0,0.13385543908030534,0.02916522276504199,-0.050893685989397565,0.057061798836040976,0.10249349173874193,0.28126104249720946,0.26379782589706835,0.17722500461161705,0.2763286893634663,0.24083079557833093,0.20931171706771748,0.16598787972985307,-0.012008970585589106,0.02335249418934607,0.19693971225709006,0.44110532024147964,0.06524894952660078,0.059780719253415514,0.12275248936179246,0.22594242310211132,0.23523528782556513,0.1815997891536539,-0.3773108661953176,-0.2547640561831276,-0.4096477829874465,-0.2486622635043439,0.2603742976958818,0.17397830006103668,0.3041860509089696,0.06914301097777606,0.23108041324625087,0.07653077529952791,0.08709805915018796,-0.007119417506067638,0.11392092187812543,0.012358001582206582,0.28587580563968545,0.3051622204228413,0.1953242038788502,0.28651274212490485,0.2818223162490132,0.27907618492879965
hinctnta,-0.013098694741744759,0.10680206540356153,-0.12381441786273152,0.10135916700239665,0.20693048095545644,0.1100098270245363,0.14622104041300438,0.15897883000230137,0.1429354837210039,-0.07429706088101999,-0.37839696012614044,-0.038358660583718465,0.29195124278706475,-0.02399112405301427,0.08491990510427994,0.07514730866837252,0.28522748220610844,-0.0030528131806324683,0.01768517281657377,0.02209227611035232,0.05894010091061309,0.15283049063384735,-0.020719041363470202,-0.11338941078654562,0.05693340382380402,-0.03816014688765476,-0.13306293489036222,-0.17779523721376256,-0.21313532203655405,0.290107781267406,0.38860749920299126,-0.007080078950912804,0.05119548344238828,-0.010968615843964023,0.020811085860872793,0.1777241048262125,0.18928797447047568,0.10287853124307733,0.06737687612000046,0.10074104639134088,0.16043629829610775,-0.15981349209206813,-0.11623709418908369,-0.15007596168890344,-0.14800072023105384,0.37696268646632985,-0.028972823810292144,0.06269797074455737,-0.13172556035878305,0.2724786675334089,-0.05104959722633923,0.13385543908030534,1.0,-0.17590639748987166,-0.16581119143813633,0.10875310586396353,0.16113579089374588,0.3815049346735954,0.3638903862691813,0.012723793348376663,0.36037715046672036,0.029305348304594903,-0.2048020617023491,0.03849230189076746,-0.05691315818073459,0.17028854469463028,0.37383698318504743,-0.09972446456839425,0.17013769982226054,0.0728725558373198,-0.0283031307237248,0.04632070851580482,-0.2221295514915901,0.16568250741359636,0.12094418067127795,0.3321923164436426,0.06655516183513445,0.03178701518063663,-0.26267980621797965,-0.2502263755484548,0.37919603263614393,0.19546058286979973,0.22374120345312917,0.18853345300805643,-0.12474274832068097,-0.15337886677923096,-0.04214206881446855,-0.10273785992498169,0.3867968173130169,0.37522042292297864,0.04039655058796987,0.36526988423374684,0.38483402732516153,0.3849721739191679
hswrk,0.04814177834460996,-0.0022713086865027684,0.1836285047078109,-0.005995158510616157,0.03051325537654655,0.007102099051490482,-0.020708714962852717,-0.022380021674819093,0.2035627483242895,0.20509685758403065,0.025882515906170918,-0.11323599351776957,-0.08542664537637357,0.334847698778501,-0.33046511185357497,-0.053225998000283284,-0.177103086599038,-0.01646985219362304,-0.0199459212262224,-0.21283217072674712,-0.05742204898738905,-0.24966280601985272,0.431567657745049,0.3731660183622867,-0.011617978812403357,0.02322448259740511,0.11534235804150626,0.24370283319965136,0.2145089283077954,-0.2794890115509369,-0.050412826181714825,0.1791071918332499,0.0638052018844468,0.021240189672568063,-0.009926408877544797,-0.2569226821274476,-0.0466357490264441,0.035137183647466444,-0.026025762076693427,-0.041116438288406415,-0.249843275784884,0.13055788449304695,0.1596103966360801,0.013821641892300007,0.06933412353107557,-0.06472614931772344,-0.15434451486519057,0.005111457896402104,0.05140807435042798,-0.02107521719847505,0.08682804500647893,0.02916522276504199,-0.17590639748987166,1.0,0.5511446157660689,-0.752497340715552,-0.28423929832852196,-0.0626341913517624,-0.08637597516035952,-0.22352853875740508,-0.06471075463154932,0.0067019039679842496,0.01985185050976942,-0.22663759216115006,0.038118041689474545,-0.9255680789678329,-0.24969084025239344,-0.011823677431607971,-0.6054188917201065,-0.09235314407877301,-0.07724057137352977,-0.0011965045246490958,0.0676625644591037,-0.2593949360071229,-0.0663983532719409,-0.12875374289248115,-0.050582766696275684,0.15299990830490406,0.032967825059043374,0.12200559184834535,-0.07850423351878957,-0.19838851041759215,-0.1921846261617499,-0.1893090841898954,0.13147644689701377,0.1611468222381681,0.1007231435433273,0.11632426104616868,-0.03367016595693907,-0.046160805132756,-0.23394324175588654,-0.08098275050762876,-0.07975483281254434,-0.05518554584187147
hswrkp,0.1218332537871746,0.052728876348637606,0.1573893045985999,0.051623738258855946,-0.07466770737978615,-0.10463117964106843,-0.11213429013540953,-0.11779547682511642,0.3332297619050076,-0.3470438628641835,0.02852165820099461,-0.12722963492431835,-0.0632535625697536,0.5112776290134287,-0.5442720912794579,0.23011315907833796,-0.44350970245441457,-0.011928092595602409,0.015657849927668686,-0.09367383762399335,-0.12018484826523318,-0.648403147795249,0.2839944210580801,0.49137010256546254,-0.01743531963024793,0.06656865724501214,0.14934276026962617,0.12867258136307394,0.32686076430621663,-0.570810940075452,-0.28692002925542043,0.28017897579808065,0.0799596995555015,-0.01663605886611284,-0.031563901758124034,-0.6760736641135894,0.03744739336780957,0.05661605902765024,-0.048554791161044865,-0.061635757153960385,-0.6330150798598483,-0.025497584758512618,0.19245271258537522,0.08457034061454968,0.21537410944617083,-0.24012665174891346,-0.4060874948132148,-0.06067110881232643,0.0012096166088566306,-0.24010967210736148,-0.07120707152484712,-0.050893685989397565,-0.16581119143813633,0.5511446157660689,1.0,-0.4311259333780685,-0.6775418588755628,-0.22007321957710416,-0.28439161065327384,-0.5048151536230183,-0.2541125787826422,-0.122585180422847,-0.03483229413056369,-0.4984586848414082,0.26324251381221886,-0.5424295509515626,-0.2677863372969969,-0.08167703415423931,-0.9488942078671864,-0.26046733782065445,-0.05552524207930956,-0.04492845494430847,0.015150090841070479,-0.6565414365205462,0.20969590622038395,0.0541126251924486,0.23307415293189326,0.40310685920783423,-0.11601654459127998,0.28057271562707503,-0.2624686346533721,-0.2137503227278355,-0.20209051010233098,-0.2058070171750239,0.039953794692490524,0.28763524337942564,0.02540700779916088,0.17555783723455795,-0.20208958195066604,-0.22953701138518667,-0.4767597501462211,-0.2676702090684575,-0.20384787196111565,-0.21352890971181687
