,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
estsz,-0.0015720234228690268,0.036228126873368884,-0.0338159177280806,0.029221600866236895,0.1749703298401951,0.13158563158189152,0.16003347248716362,0.15573885803892007,0.12562975560571543,0.16470681884981897,0.0988712564945226,0.10488882376300782,0.10216330650797159,-0.09934064856905758,0.18261364418159287,-0.032407660014384256,-0.05661128915609503,-0.2701683564425133,0.052122047436900354,0.05671073545549602,-0.0013681842744307062,0.18941946556378758,0.13804752560593375,0.12122497832394445,0.026887158430094166,-0.022944025622791648,0.06606244250440842,-0.03200681840596047,-0.18407342012780126,0.1323167353018741,-0.024886265773273037,0.4528775965119517,-0.05226141187632077,0.12948132476625127,0.4895938405510553,0.09848488299692754,0.04263826010229254,0.12309987317027622,0.6085137718458107,0.11589119699639075,0.10609722350108837,0.07926801103003496,1.0,0.18383325570898962,0.30300472755473135,0.3095648180885048,0.01079496716878064,-0.12639459203524703,0.11344057037022554,0.12905287108173927,0.6548002185784106,0.6845377804845035,0.1265456454188326,0.6539366301311134,0.0565364853051456,0.04098345060348781,0.1265320514668946,0.10786422380945483,0.09416128247822379,0.22977619504151334,0.11269048466043093,0.21273602427575855,0.11103839555163965,0.1591634926042705,0.06372973397546008,-0.22429044096004455,0.024835980120018846,-0.2821891939049702,-0.11304211699675108,0.07193578303872786,-0.0041110430491486044,0.6824936057741104,0.07888148560226838,0.16933255434816938,0.08242019438696403,0.07576546196079825,-0.036818073798578835,0.058361606291343425,-0.06059989180411162,0.6168302368263529,0.6672309299045318,0.11981838187608608,0.702477696931771,0.21728498921399506,0.673974138098411
hincfel,-0.2511663919131058,-0.17533061321635174,-0.12414962162891624,-0.19899819411718306,0.11650705170966233,0.05048197474181991,0.09797936439129877,0.10574942472468897,0.1448629292121086,0.25798644562074496,0.18332289559249193,0.35624413673975486,-0.3251079471386066,-0.06737452367871709,0.2132582641060397,-0.09846915904743982,-0.09424810388569638,-0.32913301795251554,0.18630992307026895,0.14159980979011427,0.0008501396195202149,0.2963524861452118,0.30216597666297285,0.4054595890433842,0.057586992787875005,-0.07536525779107112,0.15519441807761922,-0.016512195017406486,-0.16664529977820935,0.42708292492870786,0.03476001638847634,0.29643866332576513,-0.10209420183047697,0.04851743350555795,0.09814894596298503,0.04911921984804605,0.06944103644907298,0.2806037773577852,0.33940417324442745,0.37056837676198123,0.3888126666412068,0.21006641564286674,0.18383325570898962,1.0,0.5087875814858678,0.23527604428370905,0.04375788359904739,-0.20533398093953673,0.07034983434174759,0.4195255324743627,0.3263688547880644,0.4052718466319114,0.3819657287509543,0.42111677407027487,0.2874208715941178,0.08898800488431698,0.3821295188792072,0.08418651115415163,0.4640996001371303,0.36132416016345054,0.2904243742611402,0.4164208767750469,0.36612692264827124,0.41201874537849653,0.14789762325220443,-0.30948373701328685,-0.19281303480232487,-0.34846344962049686,-0.36034952936233505,0.017578054691346646,-0.21685867527769043,0.3848469810761718,-0.41409890942434385,-0.17976585042457122,-0.4142797331655707,0.43923191243172843,0.07871818399852541,0.2778450226605398,-0.00805450831458325,0.3175489015894076,0.3469732049413349,0.37147004043721377,0.3751585276209311,0.3034278564164495,0.3204647011942313
hincsrca,-0.23442244601678958,-0.20495306641166008,-0.0689463300622938,-0.21902318771412016,0.1688184601711393,0.14740990724702302,0.1281479159305976,0.13976447767647354,0.26216861157915616,0.3257854958744028,0.45779710698898574,0.6101038268358339,0.08990398762864933,-0.3234162289912476,0.5045242632908803,-0.07239487083388345,-0.07219233395227243,-0.5306395368026169,-0.05811718194735126,0.2367504225767627,0.06473581393444834,0.5143910544742188,0.4519932869617632,0.29159097069374607,0.06080266891906531,-0.0551021627539186,0.2520563638498633,0.05433662246223099,0.040543733654801864,0.2867320629863781,0.011058367634956916,0.3034325629852754,-0.1392052507461248,0.19472320364975068,0.07705755797171032,0.07872648387756959,0.09998265063868797,0.2925660455679736,0.43106682638756916,0.4046726056160864,0.3070950333371762,0.3516268667757725,0.30300472755473135,0.5087875814858678,1.0,0.5160131506529368,-0.011621264632519982,-0.2070460908471547,0.12847137637991954,0.30540073444843785,0.43488106398824733,0.4751508778211822,0.4108321591798602,0.4592821232589363,0.23694212617279337,0.2639365645658698,0.41244848225613573,0.1377453626032156,0.49575678334481166,0.6662940117064332,0.26920618144705577,0.30452887188512784,0.3882732506747564,0.32201548444720673,0.28942340334868244,-0.5111780421871602,-0.38258866133397135,-0.5632387592545329,-0.39330755377487003,0.3963530271279883,0.1664577409988679,0.4816868903012773,-0.011791390565713877,0.2637933528405768,-0.004966728186521547,0.17911468478463985,-0.03383754295740355,0.12377507519203552,-0.06707962731190835,0.4465131502514725,0.4558499228683851,0.40461119274836405,0.4662730926334641,0.3912837196980709,0.42763413283487217
hinctnta,0.06235624183208928,0.10092693812547344,-0.12769273355560604,0.05779606712028127,0.26467580092414267,0.17862566544491348,0.1835151633215632,0.19649363545363424,0.17461419199185835,0.16352369677843762,0.2576769213321473,0.33813172477418807,0.23398282470525572,-0.17501611302016823,0.2731819758996421,-0.08111851161711094,-0.09534353207570395,-0.3120571596647808,-0.025146581071496445,0.0759127759296427,0.04748676979253884,0.23642875069538738,0.22007030619292978,0.12673573970452498,0.006001832076886029,-0.04848847127393598,0.11437436004823914,0.024933389377833386,-0.0616654366596162,0.07672553332486082,-0.036880673686947675,0.4156526455891446,-0.10303173570216559,0.1244160484679113,0.0131474855410663,0.027421583861494212,0.08062977383876342,0.09598933563922302,0.4622744019777426,0.18141204727939622,0.23292343537393387,0.2529075517080689,0.3095648180885048,0.23527604428370905,0.5160131506529368,1.0,-0.08241375753226335,-0.17613091972969042,0.15197461696326495,0.1353639173140004,0.47726684905636074,0.4774092289416386,0.18802340984145982,0.47063244738658994,0.21870288146251077,0.16330367956775574,0.1863126584770221,0.17286018692042446,0.39057186344015893,0.30043831202155213,0.20681211054252913,0.27663580221168965,0.18086364212065356,0.2632782988717266,0.20319069074306975,-0.2734998457696064,-0.11004097262803715,-0.3260031798670736,-0.1735503264847545,0.17984977240361774,0.10512032385406125,0.4881355594055955,0.1045087475436197,0.23507215127402725,0.10455407440774063,0.05398504836717524,-0.03430086780627514,0.03344435749321736,-0.05187215686678174,0.48106525933866845,0.4885524997453109,0.1851750987762673,0.4718334837643456,0.3978651657927386,0.4771176248547838
hswrk,0.17999447293844958,0.13332862086712308,0.05736207489770839,0.14743180967706432,0.009925089005841254,0.0016177857212871481,0.04796412454024479,0.04657370761896966,0.2097550437973948,0.2954639440210095,-0.0499120516500507,-0.006894750860772764,-0.04469202748083403,0.36413614045373305,-0.33783747796134006,0.14900711026525232,0.04140109571881357,-0.010873428977575967,-0.02830324755243764,0.048807324164802414,0.013404477685518702,-0.02134914615028976,0.0044245211836109926,-0.24764214014815092,0.1593787274677308,0.08183619467874162,0.047714794167409876,0.04649341578740785,0.09201633803686089,0.016418840958570238,0.13094493880652522,0.027666338496291153,0.062291312046643024,0.04662709907896964,0.015664261306250957,-0.01039578804752991,-0.007198015030639325,-0.23616741719944662,0.06542406182059383,-0.25262334196306424,0.06467617054970196,0.005994552052905893,0.01079496716878064,0.04375788359904739,-0.011621264632519982,-0.08241375753226335,1.0,0.3041200458932186,-0.8065777275731795,-0.2496452353662556,0.06017546081406262,0.05879129628004158,-0.2482761086810582,0.060423760305648104,0.042778320138547536,0.0037990309329841076,-0.2513083951563442,-0.8437430208722717,0.08260821372004,0.16211671079226045,-0.45393632636706344,0.02122337736060573,-0.24360430028334132,0.053725282431953195,-0.012295728840624172,-0.016689089278780975,-0.0005105528808489439,-0.014735263036677496,0.2571839022152835,-0.10498531313287711,-0.0033346756487751266,0.06222239230314406,-0.019742820568571514,9.4948071198214e-05,-0.01898166630832566,0.0071966671184922545,0.07169747332580693,0.06401486302487837,0.042429967595594205,0.0419724521547722,0.04653009011908574,-0.2538799735734797,0.06064800984156958,0.0396232118983544,0.06546919588083977
hswrkp,0.4359340344452901,0.3699284993116412,0.01057167968951065,0.3606755003274315,-0.11565596660139994,-0.0929107600948029,-0.0652321762480114,-0.07747183807663637,0.23248795577780254,-0.3658044574630758,-0.10290347016324809,-0.17639710238007922,0.03344434499946807,0.41663389038207915,-0.4455379025171847,0.08430483702005286,0.09476938200043471,0.2856225349652944,-0.4915744516001189,-0.03971771788564399,0.021361728388224296,-0.0886132186048219,-0.12618980557616197,-0.5535124451058175,0.004458411401820274,0.1945902654868884,-0.013159686872676268,0.05074533102165039,0.13680668414562522,-0.17365526766544692,0.21547416852158308,-0.201013905078365,0.2720334874505424,0.06008721616849848,-0.15977206499161029,-0.05917783757863137,-0.020940313379346712,-0.21931299202941107,-0.11526680337507297,-0.33580923500910814,-0.08053272636206295,-0.03031924398345833,-0.12639459203524703,-0.20533398093953673,-0.2070460908471547,-0.17613091972969042,0.3041200458932186,1.0,-0.30429183818937167,-0.5694725372490568,-0.128517411804344,-0.16321897884860234,-0.3249082184620228,-0.18973904748653456,-0.07688066549085004,-0.006458201779740745,-0.32206497192545774,-0.3402600151832607,-0.173342263500573,-0.1751484674120767,-0.8462798938886871,-0.25468931732415534,-0.2567777781764171,-0.10200795649129302,-0.02400007473606342,0.27369156448353377,0.22294128037022973,0.2876211503416231,0.32922965705387813,-0.19099858351904941,0.2855938197262748,-0.14873022469805644,0.05178688404465139,-0.005426408102901236,0.05257372358233032,-0.1358984669493905,0.19243539810851198,-0.08954268668994801,0.1826945716341387,-0.12056184534448212,-0.14177879452140044,-0.33514323239541116,-0.16151452580764797,-0.07672389412248458,-0.1246207584028313
icomdng,-0.09883009282904491,-0.06874310388896172,-0.1451023019823668,-0.10557949065006973,0.053422948379399676,0.023395892256377282,0.01158157394575845,0.014958889539459608,-0.034929964999947084,-0.11648637107166332,0.12336962609965275,0.16155915702755166,0.026867528767466543,-0.18153988544346758,0.20198231642828623,-0.23972153110528507,-0.05229200176017823,-0.11669111145340616,-0.015640687856499105,0.008246157881915614,0.012458795666443315,0.22113369287727427,0.057319867927555584,0.10239299273343119,-0.16123348229910206,-0.07865868110983718,0.01380756657517781,-0.062077008691714064,-0.06612336168316427,0.012166787201061277,-0.02779962863470011,-0.07719480746013933,-0.07811148396342091,-0.002821531883627149,0.03306688753342187,0.04443562864896935,0.04031977722328576,0.10965129780241557,0.08709142000443093,0.12517710955746814,0.04089483539239659,0.08925363961213098,0.11344057037022554,0.07034983434174759,0.12847137637991954,0.15197461696326495,-0.8065777275731795,-0.30429183818937167,1.0,0.11190526384695657,0.09873694400667972,0.09997453631772736,0.12520604563283227,0.09643935789616154,0.020903278440478734,0.05841542646569181,0.1300382675051715,0.973244682062433,0.030247918920326033,0.06609060557651968,0.46302554204864205,0.04197854709901964,0.14745687813255548,0.05676029070255139,0.08319135668108746,-0.1104651235014678,-0.08048434274096782,-0.12273357277216215,-0.12693366446482177,0.10935632780820291,0.03258884869500183,0.08997172634912137,0.026464784928997842,0.07693711841652129,0.02832253606608046,0.008882710202394286,-0.01866712616873862,-0.03544001129272129,-0.015128565297117688,0.10825076951857276,0.11382987448371966,0.1274819206637492,0.1031255171436544,0.06489044718501243,0.09476859824786915
icomdnp,-0.7352056623593048,-0.5879401495526082,0.02375132420163531,-0.5561086679987495,0.12330775799468295,0.11761896881532313,0.07243760209888303,0.06920281560901734,-0.4266371125607189,0.20248016856988488,0.09548770194372527,0.19832184914692202,-0.238137135849564,-0.61812305226198,0.6260803560449354,-0.0869576691350199,-0.11665834186594026,-0.43216989699891667,0.46791351987344093,0.015803344010877646,-0.05671316914752598,0.013920070567211841,0.11603474440249671,0.9964924563205619,0.02297524531507789,-0.19426704271006276,-0.024907392393957544,-0.06658797966123552,-0.28919088516051467,0.33189103251158075,-0.22968264594703158,0.3662965981272892,-0.25164457897310544,-0.13759742002731554,0.16893751824205525,0.03020259633273561,-0.024620833727080665,0.6143470641321308,0.14193946205719774,0.8399873700727332,0.1312562153228436,0.07150322203945576,0.12905287108173927,0.4195255324743627,0.30540073444843785,0.1353639173140004,-0.2496452353662556,-0.5694725372490568,0.11190526384695657,1.0,0.15459599582131947,0.2078654276185101,0.8289218599256015,0.23691253403969983,0.12500553354925562,0.05957737305530402,0.8281553514330912,0.1447643529979796,0.2782591097927796,0.1938508549865603,0.5641532794927223,0.33118321918969545,0.737126518838385,0.16438905084514532,0.08371484741055404,-0.4146885104412434,-0.34953484614949826,-0.42862491841968914,-0.8340977889143703,0.30414947617891935,-0.3650571804231597,0.1866574587913621,-0.2307502092087118,-0.1569101453925161,-0.23067610631512508,0.29647743671071863,-0.21759989863515342,0.19141790900081498,-0.17232903906439698,0.16046669101618052,0.17586309952328336,0.8374512265755369,0.20099639206357267,0.14902658970565572,0.14273092071164653
iorgact,0.05937281436057153,0.11629161286782301,-0.06583302874071731,0.1039548435697887,0.298294649284856,0.1735972515060521,0.2494710167014923,0.24978466336209248,0.2127064087402554,0.17451842340355833,0.11884440997815744,0.2406646660374256,0.0816699357403064,-0.07082108805544192,0.1897019530933522,-0.052467921694382046,-0.08191744833006348,-0.319008044762911,0.08003122858402954,0.09596145180798056,0.029195892188961608,0.2481716046711737,0.173689667309304,0.14809854214637344,0.0643461198277761,0.008019640535869234,0.10680050177433184,-0.003850940524492756,-0.11368482783849271,0.17475531414129603,-0.030749628204639185,0.6472405900275732,-0.07378608800034787,0.13024681288833254,-0.054736877800765416,-0.038441211312610406,0.01955804359689021,0.05106315435447163,0.979429957517015,0.1396627150726556,0.20584071850206404,0.15503702380363668,0.6548002185784106,0.3263688547880644,0.43488106398824733,0.47726684905636074,0.06017546081406262,-0.128517411804344,0.09873694400667972,0.15459599582131947,1.0,0.9552684292234345,0.14915481006038414,0.9515322023285716,0.18886381564884475,0.08883833762982345,0.1491936550600533,0.10712932450721352,0.47545053132109616,0.2873336568639289,0.13423234228628098,0.4275387459937343,0.1301135102814724,0.23687044888905032,0.12079975397048276,-0.24633277070281168,0.10591228407027367,-0.3349076402964335,-0.13025085479035162,0.011038144971867503,-0.04995850092465733,0.9685077045822986,0.03984229602045574,0.1878367097756077,0.04136355962135333,0.140070745835423,-0.004014924544965227,0.10604428193863363,-0.044032349161832,0.9425623203695662,0.9638884587787989,0.14085446852052239,0.9773270071028709,0.790578730739141,0.9965020392385798
iscoco,0.0165675840490894,0.07992630549183616,-0.023517244781990423,0.07897004544533667,0.26044685732186246,0.14764749936162577,0.21372073909655925,0.21574680565377113,0.20043090331405775,0.20164166467837777,0.1468330119689074,0.2919394712388144,0.025705726898918625,-0.10937617330673162,0.23268211954965537,-0.05628508190514744,-0.09288553785266153,-0.37095153742743975,0.09027600614527094,0.11090809430296455,0.04444473748779517,0.26624900601827256,0.20370554313350253,0.20191869156650122,0.07607593908288658,0.0007457598621393788,0.1193801399352039,-0.018902664490256234,-0.13468120417291699,0.2224441596425611,-0.020001144062443195,0.6600166103495713,-0.09160768146317574,0.10343642637648358,0.02497155888972742,-0.0025490107145400864,0.042996348807722955,0.09953980833096678,0.966790941683913,0.1956619980094534,0.23329538483033552,0.16875441603953487,0.6845377804845035,0.4052718466319114,0.4751508778211822,0.4774092289416386,0.05879129628004158,-0.16321897884860234,0.09997453631772736,0.2078654276185101,0.9552684292234345,1.0,0.20820299976957377,0.9697299136338537,0.2002125773894615,0.09646959164934049,0.20689550870955925,0.10999649530054366,0.4874518370568906,0.33065680521646607,0.17232841850603597,0.4983998825662959,0.186655196709218,0.27365664189134864,0.13603103502701291,-0.2997371149034977,0.04920826753597822,-0.38763019247042557,-0.18596159212716568,0.04291181629128164,-0.05573548893254088,0.9716591746951971,-0.019872652668207286,0.14401681837658603,-0.01755688488143044,0.19226238166920437,-0.0052296818437972585,0.14303865793751439,-0.04168675079058342,0.9181878373359319,0.9490588317032446,0.19697290924201136,0.9827019700095035,0.7537557915753509,0.9587273938288485
iscocop,-0.6763552200306897,-0.5749980802724172,0.015655692549666405,-0.5492210139038912,0.1026871331390172,0.13170322845477375,0.047122524240323295,0.04589960067016395,-0.38044834011866063,0.10065955158855439,0.20155764259177278,0.4014657873672133,-0.27466372019079466,-0.7539322731536724,0.717107781779484,-0.07114551884407098,-0.09807729386844798,-0.6635772130447549,-0.08979624096638927,0.018400178123577797,-0.018768556606658028,0.03823806364961851,0.10607844674915198,0.843108758549473,0.04366863584633152,-0.07698270469642023,-0.026463383778480662,-0.05231755339062856,-0.20813923858778627,0.38131653535861915,0.03895032133373807,0.2877142035743666,-0.17761121490203494,-0.2002680333991672,0.1596208839209903,0.06509841497694095,0.00989395568617123,0.7429465257385532,0.13909721577228523,0.9972595189925908,0.13236586049606436,0.20965249064147276,0.1265456454188326,0.3819657287509543,0.4108321591798602,0.18802340984145982,-0.2482761086810582,-0.3249082184620228,0.12520604563283227,0.8289218599256015,0.14915481006038414,0.20820299976957377,1.0,0.22488613513483421,0.12209508212233167,0.22380810563896028,0.9991167644592197,0.16107731245061044,0.2940510388138512,0.3750762249946863,0.4710751014089011,0.3123769916910635,0.9182895245649585,0.174085884267824,0.25103598492538937,-0.65598869079373,-0.6063712325713098,-0.660285317982781,-0.9969187665081402,0.6100211108949553,0.15588881535775337,0.17953408342997973,-0.1779230932796496,-0.09652478367472449,-0.17159238932939005,0.28213285037052477,-0.020291741888469352,0.1903780199942474,-0.031861744767847075,0.18781325806306415,0.18835870076710542,0.997344519994916,0.20200191390493558,0.18353393339883448,0.13762400587683268
jbspv,0.006903461603727972,0.07208733039779679,-0.06137515331368508,0.06237000348383065,0.2795692224023151,0.15959563533576596,0.22627607400888852,0.22823150936692038,0.17913783516561724,0.21972067117957528,0.1105068039955822,0.29139561388651003,-0.01279138460715161,-0.11579440308808732,0.23198509568309658,-0.06257143082382585,-0.09787358763583139,-0.37724144107969954,0.10769530043094325,0.09463320069219579,0.016360355665619473,0.2431443730047451,0.17967933998289606,0.23059158571744756,0.06566066942180851,-0.011928137770339239,0.09768947431086178,-0.02685953685339139,-0.16276010998453644,0.23842170411878053,-0.015517319941157019,0.682069491101396,-0.10105172287654697,0.05492419226874129,0.0021575523370838522,-0.0018251931703593045,0.04531682084237286,0.10359157180931787,0.9646111182503978,0.21459494609115493,0.2283895688721159,0.15509727728966774,0.6539366301311134,0.42111677407027487,0.4592821232589363,0.47063244738658994,0.060423760305648104,-0.18973904748653456,0.09643935789616154,0.23691253403969983,0.9515322023285716,0.9697299136338537,0.22488613513483421,1.0,0.20078907341463945,0.08455839542485934,0.224394519837774,0.11078544917927603,0.5101388258379213,0.311062582714682,0.19882160143525085,0.6443844937574277,0.2049673997083152,0.2729831545562192,0.12919103553706,-0.30387503370404806,0.044714970607378716,-0.3917990373400329,-0.20500000025266266,0.03237942610299638,-0.07787527387313027,0.9661060816212238,-0.04669879658570295,0.11001246970554722,-0.045014810323975356,0.21025993367389548,0.005256100345166403,0.1554620484988555,-0.04145109589141048,0.9129007264458662,0.9434129416984269,0.2155589828576778,0.9784273658632008,0.7723264038328019,0.9543717912286972
jbspvf,-0.09283475283460986,-0.046788588660203516,-0.041525144251368475,-0.052774499145061146,0.10322571652160975,0.07596618633875514,0.07956848152485053,0.09610230268346957,0.06546381627930832,0.10870829062261017,0.1010696941767817,0.23182952195283021,-0.05637661789787161,-0.022012340496704894,0.07599316133212822,-0.08661164997531523,-0.05351392563625093,-0.15461324901976148,0.05306320590146675,0.047921952551894444,0.045529944660618576,0.10956799311686694,0.11356020389597235,0.12188319794952751,0.010637380136467306,-0.016001297423992193,0.06643889530008756,-0.008725759461511304,-0.076549853251743,0.11818312269954463,-0.016621542224383945,0.10492528748385355,-0.08352788336616739,0.05440769056186186,-0.05225663917670675,-0.5644342583747815,-0.20400932881332484,0.039425536625702,0.18937149075049728,0.11754246595779694,0.8353419031315644,0.3509211632956038,0.0565364853051456,0.2874208715941178,0.23694212617279337,0.21870288146251077,0.042778320138547536,-0.07688066549085004,0.020903278440478734,0.12500553354925562,0.18886381564884475,0.2002125773894615,0.12209508212233167,0.20078907341463945,1.0,0.2693393777028497,0.12174401384351395,0.05164753689854748,0.2860627506931801,0.1704010348152567,0.10529468546607623,0.1804181997769358,0.12970810201507957,0.7352733800028668,0.23701475673347974,-0.14535750481292786,-0.08225372923880737,-0.16221461050882993,-0.11296594886833547,0.04095164438585858,-0.0483427964079896,0.19280230835861104,-0.13065916619288398,-0.027044668627195914,-0.13002639472216465,0.14511397836941048,0.029501034694644063,0.10949203632937896,-0.005989715494100825,0.2019433472575689,0.2047283164399876,0.11951370033488279,0.18439656293942425,0.21817794776569482,0.17920482527202905
jbspvm,-0.19934005187653417,-0.21354570277198384,-0.06917015988674027,-0.22928756080550786,0.07966372715597667,0.11375350099558675,0.05740263214076148,0.07542795871649231,-0.025541150040129516,0.041134587375865124,0.3003301562308692,0.4325124339566018,-0.048631630944884936,-0.2542376754071137,0.23915091798023635,-0.04039607943883272,-0.028894138302433713,-0.38759884238152503,-0.2489391631170995,0.04819507583931056,0.037080101239270316,0.10762387519408853,0.09486371110962037,0.05578825174603344,0.02819442263701498,0.01920385738600417,0.05525114459092427,-0.019610201073514664,0.06175702619052655,0.14272245289713326,0.09199024668617224,-0.10995104838717738,-0.08504547592763827,-0.030973001867278294,-0.013905208890166748,-0.10166066574499992,-0.09724604053129683,0.1609007019589235,0.07672658607804439,0.21569875099060407,0.25356036854587477,0.9384841005712617,0.04098345060348781,0.08898800488431698,0.2639365645658698,0.16330367956775574,0.0037990309329841076,-0.006458201779740745,0.05841542646569181,0.05957737305530402,0.08883833762982345,0.09646959164934049,0.22380810563896028,0.08455839542485934,0.2693393777028497,1.0,0.22203575208554174,0.0734125662223138,0.15632632241402503,0.3587177594233664,0.05490448647582704,0.08635091793300026,0.21942762358262782,0.2379904121024961,0.9506861391533583,-0.40038303733167924,-0.38535365721394593,-0.39359580497111846,-0.21765861553850605,0.4489939760335829,0.3100063457254312,0.07807908585084491,0.03669770208567069,0.10737249105736067,0.04782730058672071,0.018169889789637076,-0.0016059662526871996,0.05747308231619561,0.01802801584690646,0.12870300750350921,0.11525873718242977,0.22011601222998717,0.0861520263197466,0.13523076265445308,0.07629921935776814
jbspvp,-0.6765836746817129,-0.5757234078089477,0.013642019158840548,-0.5502674380095628,0.10144597323696125,0.13069131861851555,0.04673406755640919,0.04557929200139615,-0.3751947635684494,0.0988938463885779,0.2042911704928457,0.40358778854234617,-0.27599579763408516,-0.7545997539299105,0.7202731667002923,-0.07163711362897163,-0.09730129379006881,-0.6636506702875025,-0.09082831281016693,0.02063859785541854,-0.019313654072409932,0.04453228517306032,0.11324172658929989,0.8419823875858142,0.04269729395388196,-0.07692317383687607,-0.026278910941762837,-0.05256481462005865,-0.20587712893930663,0.3809481685585187,0.03885513294352047,0.28631973025579255,-0.17669428227456477,-0.19663392848984954,0.15833873816282998,0.06501789183400426,0.009208496436736357,0.7419398327083254,0.1391149465516752,0.9971762792539065,0.13161711405895551,0.20747604551727697,0.1265320514668946,0.3821295188792072,0.41244848225613573,0.1863126584770221,-0.2513083951563442,-0.32206497192545774,0.1300382675051715,0.8281553514330912,0.1491936550600533,0.20689550870955925,0.9991167644592197,0.224394519837774,0.12174401384351395,0.22203575208554174,1.0,0.16486430866213383,0.2950455025893144,0.3782915288758691,0.46940883772422143,0.31120035850926875,0.9292904779646597,0.17374860625549984,0.2486487608209032,-0.6561642006110558,-0.6070302439067098,-0.6607421431521432,-0.9967014130820354,0.6108434924322819,0.1571323433446853,0.17947553964119925,-0.1782967858652994,-0.09501085786560057,-0.17193300613064214,0.2825214725785458,-0.02117155079157048,0.18899494176458023,-0.03195249794149737,0.18790205188579173,0.1882498444272619,0.9971480045315674,0.2018720734944099,0.18433762648406082,0.1375939462666869
mainact,-0.12318619552713153,-0.10225003205774587,-0.12960197609265717,-0.13538591395998448,0.06487172647581198,0.0442268960499041,0.02576771876501148,0.02804379875370376,-0.05562778630147097,-0.1164310456965378,0.12497415404801102,0.18853892418222068,0.01745331076190277,-0.2150952380900779,0.2276035313604908,-0.2055079835764993,-0.051909111793931303,-0.15410223395898126,-0.018092527825788792,0.022248725644265194,0.005852475557561848,0.1684722463804279,0.06275535833823244,0.13453322781851845,-0.15569941572793172,-0.06936631575030822,0.019692969974189824,-0.04752783138357254,-0.06589118825593515,0.02991598296327391,-0.04417103195067538,-0.06609494815215561,-0.08773514231163658,-0.021825323065627827,0.023534634103376115,0.03537540365024222,0.054684320440019016,0.13160836515793162,0.0976526178640041,0.16294923334236985,0.05784177185215706,0.10346892788014898,0.10786422380945483,0.08418651115415163,0.1377453626032156,0.17286018692042446,-0.8437430208722717,-0.3402600151832607,0.973244682062433,0.1447643529979796,0.10712932450721352,0.10999649530054366,0.16107731245061044,0.11078544917927603,0.05164753689854748,0.0734125662223138,0.16486430866213383,1.0,0.06370278899820049,0.0699345739625931,0.500513066804964,0.0748102361417885,0.16770015144367,0.07928590254363609,0.10620961491351506,-0.14679434970929722,-0.11290796595927712,-0.15865556426340877,-0.16456155789789148,0.14277081828923052,0.04417794579246684,0.10549912315870158,0.0016968040752792413,0.049144340515886446,0.003842311757306167,0.0381242072788711,-0.014941386105541882,-0.023067668494209617,-0.016550968263214158,0.1194028001175423,0.12519970414434164,0.16518295630366459,0.11210298458747602,0.08165319080319984,0.10210543958403691
mbtru,-0.10931726087718144,-0.04887529950950724,-0.035248349475430395,-0.0521483277142478,0.21378218658278977,0.14410657775471222,0.16999075579334866,0.1795488765337722,0.2599615501096277,0.3103628208703656,0.25094284336337286,0.47707330654798225,-0.0815732725473374,-0.12227110738418764,0.2925038850846312,-0.07740367931591084,-0.0840486194102667,-0.3580802578280641,0.08614858252793207,0.1903348861129731,0.016805805301577187,0.3750758309743168,0.34002215364289323,0.2700682056757784,0.03658220872355651,-0.03650105491484665,0.18507049646062146,0.002095699939392217,-0.033135371961931365,0.21373678211103422,-0.0356852799493955,0.37451223332620126,-0.10768880982705652,0.10962050461253078,-0.13819223725911742,-0.06711759409788542,0.025072352594607935,0.15907505194638627,0.4924700593210099,0.28601716498523083,0.30985127136775953,0.22997369498858847,0.09416128247822379,0.4640996001371303,0.49575678334481166,0.39057186344015893,0.08260821372004,-0.173342263500573,0.030247918920326033,0.2782591097927796,0.47545053132109616,0.4874518370568906,0.2940510388138512,0.5101388258379213,0.2860627506931801,0.15632632241402503,0.2950455025893144,0.06370278899820049,1.0,0.45789842421090976,0.23443182539678775,0.41485659893427507,0.26798705789642874,0.3120750013570906,0.18071725025189622,-0.32598947046638177,-0.17431109053464205,-0.382287948199671,-0.2731103646060543,0.13445974776680397,-0.04763448606994682,0.4991898275360946,-0.0931225364093172,0.13888922868915024,-0.09579474270460799,0.24315087086723708,-0.0019123049063098753,0.16422979025344306,-0.03234240275231032,0.4613858860225048,0.47141651912204596,0.2848338395750284,0.47706320989001877,0.5397300457005361,0.461874943637814
